full_sample_id,partner,timepoint,AFDW.mg.cm2,DW.mg.cm2
POC-475-20220414,host,April,NA,NA
POC-475-20220414,sym,April,NA,NA
POC-475-20220515,host,May,0.7771323154437967,50.61074204327721
POC-475-20220515,sym,May,0.29531027986863584,44.87356272451338
POC-475-20220616,host,June,1.811480466709694,49.466280460439954
POC-475-20220616,sym,June,0.9628589868096634,45.65900354948574
POC-475-20220727,host,July,0.9178186503474066,189.54435482335984
POC-475-20220727,sym,July,-0.17764231942206088,178.05681816739866
POC-475-20220811,host,August,1.544555981537763,148.19373704658213
POC-475-20220811,sym,August,0.9679217484302945,140.93075149094844
POC-475-20220917,host,September,4.434740907869807,371.9834964878253
POC-475-20220917,sym,September,1.4191170905183885,350.5604843224461
POC-475-20221015,host,October,1.7170013591968605,84.74779548233418
POC-475-20221015,sym,October,0.7154172329986954,82.12556248623191
POC-475-20221104,host,NA,NA,NA
POC-475-20221104,sym,NA,NA,NA
POC-476-20220217,host,February,3.7599754679482538,312.29314315864974
POC-476-20220217,host,Feb,3.7599754679482538,312.29314315864974
POC-476-20220217,sym,February,0.09060181850474085,286.4277396289503
POC-476-20220217,sym,Feb,0.09060181850474085,286.4277396289503
POC-476-20220316,host,March,1.5990375628079645,122.011956056504
POC-476-20220316,sym,March,0.08983357094430353,113.43630516867049
POC-476-20220413,host,April,NA,NA
POC-476-20220413,sym,April,NA,NA
POC-476-20220517,host,May,2.146564619701285,138.51147245673016
POC-476-20220517,sym,May,1.2205955680654526,132.49920475077167
POC-476-20220617,host,June,1.8065672044420265,130.76358500387678
POC-476-20220617,sym,June,0.6253501861530196,124.48010993080996
POC-476-20220729,host,July,1.9375992658922387,109.5497096054739
POC-476-20220729,sym,July,0.9042129907497307,102.48016339505874
POC-476-20220812,host,August,3.0742767900942347,370.06179877871347
POC-476-20220812,sym,August,0.7941881707743029,360.67671491117596
POC-476-20220930,host,September,1.8531565318122944,114.82641587452335
POC-476-20220930,sym,September,1.1824903583945328,108.21322905535412
POC-476-20221017,host,October,2.271992094230885,176.8245029897152
POC-476-20221017,host,October ,2.271992094230885,176.8245029897152
POC-476-20221017,sym,October,0.7573306980769858,173.11521123730597
POC-476-20221017,sym,October ,0.7573306980769858,173.11521123730597
POC-476-20221115,host,NA,NA,NA
POC-476-20221115,sym,NA,NA,NA
POC-477-20220217,host,February,3.677640169996503,301.6709299688781
POC-477-20220217,host,Feb,3.677640169996503,301.6709299688781
POC-477-20220217,sym,February,0.16908690436765683,284.3892537136547
POC-477-20220217,sym,Feb,0.16908690436765683,284.3892537136547
POC-477-20220316,host,March,1.2578066073181622,191.19497109688294
POC-477-20220316,sym,March,-1.0430591377760294,179.45218901237527
POC-477-20220413,host,April,1.6206454769020386,97.37078120853653
POC-477-20220413,sym,April,0.6019540342779136,92.0097888690701
POC-477-20220517,host,May,1.9149409066637177,70.09658823726241
POC-477-20220517,sym,May,0.9439849539891374,64.38081120816327
POC-477-20220617,host,June,1.961292163801136,62.184965900968976
POC-477-20220617,sym,June,0.8641336761302054,57.843554781411896
POC-477-20220729,host,July,1.7627479544385154,96.12160904497004
POC-477-20220729,sym,July,0.13303758146708114,90.6768503799286
POC-477-20220812,host,August,1.6885434083438151,112.01451239779945
POC-477-20220812,sym,August,0.5682598008849521,106.17432973828448
POC-477-20220930,host,September,2.3305271343226335,150.737589988907
POC-477-20220930,sym,September,1.131323851612941,142.01885417247667
POC-477-20221017,host,October,1.1174095590880107,68.68546519129016
POC-477-20221017,host,October ,1.1174095590880107,68.68546519129016
POC-477-20221017,sym,October,0.41781400905031324,65.09517969491603
POC-477-20221017,sym,October ,0.41781400905031324,65.09517969491603
POC-477-20221115,host,NA,NA,NA
POC-477-20221115,sym,NA,NA,NA
POC-478-20220217,host,February,4.671034278716341,427.7692232740171
POC-478-20220217,host,Feb,4.671034278716341,427.7692232740171
POC-478-20220217,sym,February,0.11392766533450818,404.6636077187872
POC-478-20220217,sym,Feb,0.11392766533450818,404.6636077187872
POC-478-20220316,host,March,2.3929396374311076,172.96773398867992
POC-478-20220316,sym,March,0.2346019252383637,165.47469067955225
POC-478-20220413,host,April,2.000023894464606,256.2338304792915
POC-478-20220413,sym,April,-0.03846199797044035,238.47720808292308
POC-478-20220517,host,May,1.6690713031836766,90.803974099915
POC-478-20220517,sym,May,0.5196165377835967,83.86591237382714
POC-478-20220617,host,June,2.425808659381511,89.04799095052145
POC-478-20220617,sym,June,0.7894643566034631,80.78373452662257
POC-478-20220729,host,July,NA,NA
POC-478-20220729,sym,July,NA,NA
POC-478-20220812,host,August,5.040584965012024,218.56641748663472
POC-478-20220812,sym,August,0.5600649961124512,203.22358430365955
POC-478-20220930,host,September,3.1159694114893957,161.2976098141893
POC-478-20220930,sym,September,1.092914644328381,151.69768388427795
POC-478-20221017,host,October,2.0549096573982464,159.39741609912255
POC-478-20221017,host,October ,2.0549096573982464,159.39741609912255
POC-478-20221017,sym,October,-0.57346316020415955,159.29604634858137
POC-478-20221017,sym,October ,-0.57346316020415955,159.29604634858137
POC-478-20221115,host,NA,NA,NA
POC-478-20221115,sym,NA,NA,NA
POC-479-20220217,host,February,3.059217268611381,264.63354085719016
POC-479-20220217,host,Feb,3.059217268611381,264.63354085719016
POC-479-20220217,sym,February,-0.03599079139541332,251.6886654332629
POC-479-20220217,sym,Feb,-0.03599079139541332,251.6886654332629
POC-479-20220316,host,March,2.213729522086572,136.60381890536115
POC-479-20220316,sym,March,0.18795816696962195,126.37471777405925
POC-479-20220413,host,April,1.5057300020177873,58.626284126646574
POC-479-20220413,sym,April,0.7308514044881591,54.96061264675056
POC-479-20220517,host,May,1.7967263378979155,121.6964490785311
POC-479-20220517,sym,May,0.9981812988321752,115.56761590370152
POC-479-20220617,host,June,1.477425175943039,34.2096453217403
POC-479-20220617,sym,June,0.7235127404823953,31.04937988807261
POC-479-20220729,host,July,1.9468898889908954,93.90641037621104
POC-479-20220729,sym,July,0.8782961905222136,89.04968702122919
POC-479-20220812,host,August,1.6320713026305527,126.81749744642683
POC-479-20220812,sym,August,0.7721627668359202,120.89319561223655
POC-479-20220930,host,September,2.2446112339153315,168.69317116785496
POC-479-20220930,sym,September,1.1223056169576537,161.1072969348596
POC-479-20221017,host,October,1.980893706520844,134.02908011178747
POC-479-20221017,host,October ,1.980893706520844,134.02908011178747
POC-479-20221017,sym,October,0.07336643357488264,128.23202024674472
POC-479-20221017,sym,October ,0.07336643357488264,128.23202024674472
POC-479-20221115,host,NA,NA,NA
POC-479-20221115,sym,NA,NA,NA
POC-480-20220217,host,February,3.023028261149293,294.4166654336756
POC-480-20220217,host,Feb,3.023028261149293,294.4166654336756
POC-480-20220217,sym,February,-0.30668402649347554,276.7241696983832
POC-480-20220217,sym,Feb,-0.30668402649347554,276.7241696983832
POC-480-20220316,host,March,1.0548500254270177,41.048992869822165
POC-480-20220316,sym,March,0.1622846192964658,34.95881174011322
POC-480-20220413,host,April,2.081685873681856,196.08904916617533
POC-480-20220413,sym,April,0.7314031448071764,182.57818448023238
POC-480-20220517,host,May,1.687222571440789,147.76844153258205
POC-480-20220517,sym,May,0.6451145126096948,144.3753873172213
POC-480-20220617,host,June,1.478153632276237,40.31499269685877
POC-480-20220617,sym,June,0.5648994773030298,35.875824304385894
POC-480-20220729,host,July,1.9090495325558667,160.85386376729906
POC-480-20220729,sym,July,0.9317979861284498,156.2408109454696
POC-480-20220812,host,August,1.8624564392654135,224.23288908870535
POC-480-20220812,sym,August,0.7209508797156918,207.70251534665357
POC-480-20220930,host,September,1.6710314777267645,153.44572721541743
POC-480-20220930,sym,September,0.8806787517749345,146.78355554689787
POC-480-20221017,host,October,1.4543612546206925,164.78421532774178
POC-480-20221017,host,October ,1.4543612546206925,164.78421532774178
POC-480-20221017,sym,October,0.5817445018482831,155.17085353350396
POC-480-20221017,sym,October ,0.5817445018482831,155.17085353350396
POC-480-20221115,host,NA,NA,NA
POC-480-20221115,sym,NA,NA,NA
POC-481-20220217,host,February,3.5694954153088845,236.73197906149588
POC-481-20220217,host,Feb,3.5694954153088845,236.73197906149588
POC-481-20220217,sym,February,-1.1154673172839809,220.93706465680182
POC-481-20220217,sym,Feb,-1.1154673172839809,220.93706465680182
POC-481-20220316,host,March,2.5955539479346297,145.050477698835
POC-481-20220316,sym,March,0.22659597958160357,135.2360723454419
POC-481-20220413,host,April,1.6755926723505357,83.12170316143465
POC-481-20220413,sym,April,0.49699782654468505,77.15457370114298
POC-481-20220517,host,May,2.124230316945672,124.63822170381711
POC-481-20220517,sym,May,0.6767459416818028,114.42785212072688
POC-481-20220617,host,June,1.8738700812629256,41.809307058766265
POC-481-20220617,sym,June,0.6035686404067877,38.08798850566999
POC-481-20220729,host,July,1.2728401537388296,44.83868723398156
POC-481-20220729,sym,July,0.39164312422732916,40.71575325347927
POC-481-20220812,host,August,1.3088964604747433,64.19120424183426
POC-481-20220812,sym,August,0.5261250478379016,59.98911356895271
POC-481-20220930,host,September,2.167484579024332,57.8188450335683
POC-481-20220930,sym,September,0.5715257845188513,52.84071680534007
POC-481-20221017,host,October,1.314338168696909,50.4798430966759
POC-481-20221017,host,October ,1.314338168696909,50.4798430966759
POC-481-20221017,sym,October,0.23089724585216548,47.045448397881906
POC-481-20221017,sym,October ,0.23089724585216548,47.045448397881906
POC-481-20221115,host,NA,NA,NA
POC-481-20221115,sym,NA,NA,NA
POC-482-20220217,host,February,4.645533241462734,362.2836395552967
POC-482-20220217,host,Feb,4.645533241462734,362.2836395552967
POC-482-20220217,sym,February,1.3343552927606503,345.55786661479084
POC-482-20220217,sym,Feb,1.3343552927606503,345.55786661479084
POC-482-20220316,host,March,2.0695873653551455,119.73858681974033
POC-482-20220316,sym,March,-0.03832569195104935,110.70558623347466
POC-482-20220413,host,April,1.4266415040943685,58.28799251419668
POC-482-20220413,sym,April,0.7186046094697593,53.91295856830726
POC-482-20220517,host,May,1.5842263095239313,133.12315362955198
POC-482-20220517,sym,May,0.6454255335097547,125.48787488232112
POC-482-20220617,host,June,1.9304090311511044,66.27647298664135
POC-482-20220617,sym,June,0.9218245373474302,62.171642546806
POC-482-20220729,host,July,2.3784417367149597,102.56228477085767
POC-482-20220729,sym,July,0.8529584159254056,94.95649036451624
POC-482-20220812,host,August,1.7361495809927145,113.47977704795152
POC-482-20220812,sym,August,0.448038601546521,106.3718313171668
POC-482-20220930,host,September,2.568059572263722,201.69341812135133
POC-482-20220930,sym,September,0.7922736978260579,192.53275349023758
POC-482-20221017,host,October,1.5420957655227405,140.44037480589267
POC-482-20221017,host,October ,1.5420957655227405,140.44037480589267
POC-482-20221017,sym,October,0.37010298372544004,133.28567352286348
POC-482-20221017,sym,October ,0.37010298372544004,133.28567352286348
POC-482-20221115,host,NA,NA,NA
POC-482-20221115,sym,NA,NA,NA
POC-483-20220217,host,February,3.4537964353528943,168.08052726017087
POC-483-20220217,host,Feb,3.4537964353528943,168.08052726017087
POC-483-20220217,sym,February,0.9650313569368535,155.05846445583688
POC-483-20220217,sym,Feb,0.9650313569368535,155.05846445583688
POC-483-20220316,host,March,2.196097901409489,183.47873036918818
POC-483-20220316,sym,March,0.6488471072346251,175.81605256233053
POC-483-20220413,host,April,2.0229313030977525,191.68493175248224
POC-483-20220413,sym,April,0.6560858280317479,180.7213533716685
POC-483-20220517,host,May,1.7945479594343003,82.86293829471819
POC-483-20220517,sym,May,0.7830754732076848,77.49937327470268
POC-483-20220617,host,June,1.527091317616926,35.27101229145062
POC-483-20220617,sym,June,0.7035813400538738,31.357341087400957
POC-483-20220729,host,July,1.3389603679311077,183.4814955770023
POC-483-20220729,sym,July,0.6563531215348493,177.8777545801443
POC-483-20220812,host,August,1.7515263070683982,119.8646669753346
POC-483-20220812,sym,August,0.8851799616367121,114.13171420252148
POC-483-20220930,host,September,1.515834597674843,81.03651759169762
POC-483-20220930,sym,September,0.8210770737405503,75.87510078661475
POC-483-20221017,host,October,1.3569325588589731,96.61314912317079
POC-483-20221017,host,October ,1.3569325588589731,96.61314912317079
POC-483-20221017,sym,October,0.30461751321322017,91.07352621396248
POC-483-20221017,sym,October ,0.30461751321322017,91.07352621396248
POC-483-20221115,host,NA,NA,NA
POC-483-20221115,sym,NA,NA,NA
POC-484-20220217,host,February,4.685500712931822,277.8955558779256
POC-484-20220217,host,Feb,4.685500712931822,277.8955558779256
POC-484-20220217,sym,February,1.0098061881319027,272.60727854807817
POC-484-20220217,sym,Feb,1.0098061881319027,272.60727854807817
POC-484-20220316,host,March,1.7232866354141234,179.7463988088527
POC-484-20220316,sym,March,0.27876695572876353,169.02147374845165
POC-484-20220413,host,April,1.5231866919493142,53.07235614263113
POC-484-20220413,sym,April,0.49618960419561575,48.01709672906103
POC-484-20220517,host,May,1.6536011082071382,150.62693889153
POC-484-20220517,sym,May,0.8148179373774245,138.94061959716484
POC-484-20220729,host,July,1.946263197652104,136.70318683598268
POC-484-20220729,sym,July,0.9447879600252851,132.28630312286444
POC-484-20220812,host,August,1.756800291525992,223.1750636074245
POC-484-20220812,sym,August,1.1818474688448009,220.49502176409308
POC-484-20220930,host,September,1.944078712280399,223.63734507544098
POC-484-20220930,sym,September,1.083584856025106,215.04541473444928
POC-484-20221017,host,October,1.8482796598619655,89.21851282560375
POC-484-20221017,host,October ,1.8482796598619655,89.21851282560375
POC-484-20221017,sym,October,0.8132430503392557,84.3020889303709
POC-484-20221017,sym,October ,0.8132430503392557,84.3020889303709
POC-484-20221115,host,NA,NA,NA
POC-484-20221115,sym,NA,NA,NA
POC-485-20220217,host,February,2.848779227166502,178.14916589287347
POC-485-20220217,host,Feb,2.848779227166502,178.14916589287347
POC-485-20220217,sym,February,0.9908797311883336,165.76041680932136
POC-485-20220217,sym,Feb,0.9908797311883336,165.76041680932136
POC-485-20220316,host,March,1.2409215267239009,157.6245420065952
POC-485-20220316,sym,March,0.04279039747327353,151.69195904262705
POC-485-20220413,host,April,0.8127412985487887,22.806159138675405
POC-485-20220413,sym,April,9.829841504341568,29.671833884458184
POC-485-20220517,host,May,1.7228597040072635,123.70132674772206
POC-485-20220517,sym,May,0.5472613177435137,117.32626324914057
POC-485-20220617,host,June,1.3077486926376247,45.114735156528155
POC-485-20220617,sym,June,0.44370044928775887,40.0562905607007
POC-485-20220729,host,July,1.5985603137009914,145.92623440228434
POC-485-20220729,sym,July,0.08640866560541664,135.6400028341679
POC-485-20220812,host,August,1.039840488052441,86.48706821493315
POC-485-20220812,sym,August,0.2916625759171627,79.54898617803437
POC-485-20220930,host,September,2.160451768244942,231.1230714125699
POC-485-20220930,sym,September,0.61266542681568,220.4076275103679
POC-485-20221017,host,October,4.241696905715191,207.29048643887228
POC-485-20221017,host,October ,4.241696905715191,207.29048643887228
POC-485-20221017,sym,October,1.917479423131498,193.31348766860776
POC-485-20221017,sym,October ,1.917479423131498,193.31348766860776
POC-485-20221115,host,NA,NA,NA
POC-485-20221115,sym,NA,NA,NA
